character_len_EN,sentence_count_EN,token_len_EN,dep_depth_mean_EN,dep_distance_mean_EN,sub_clause_count_EN,punct_complex_count_EN,type_token_ratio_EN,lexical_information_entropy_EN,id,Final_Label_EN,character_len_CN,sentence_count_CN,token_len_CN,dep_depth_mean_CN,dep_distance_mean_CN,sub_clause_count_CN,punct_complex_count_CN,type_token_ratio_CN,lexical_information_entropy_CN,Final_Label_CN,character_len_MIX,sentence_count_MIX,token_len_MIX,dep_depth_mean_MIX,dep_distance_mean_MIX,sub_clause_count_MIX,punct_complex_count_MIX,type_token_ratio_MIX,lexical_information_entropy_MIX,Final_Label_MIX
668,5,126,5.6,3.2968657159833628,18,0,0.7698412698412699,4.443036717478346,204,answer,122,2,81,7.5,4.6302721088435375,12,1,0.8518518518518519,4.123953683327278,answer,160,2,78,7.5,4.224372759856631,17,1,0.8333333333333334,4.048088990503183,answer
665,6,117,6.166666666666667,3.042483660130719,19,0,0.811965811965812,4.454108521120563,205,answer,105,5,69,4.0,3.086872800402212,8,0,0.8115942028985508,3.9214929523705515,answer,165,4,64,4.5,2.9321813452248238,8,0,0.828125,3.865168296157631,answer
646,5,128,6.0,3.3241100229106224,17,0,0.7734375,4.473646075501699,206,answer,122,2,79,6.0,4.9620596205962055,16,0,0.8354430379746836,4.067932970397811,answer,159,2,74,7.5,3.6083916083916083,13,0,0.8513513513513513,4.046385052842684,answer
591,5,101,5.4,3.180291603821016,12,0,0.7821782178217822,4.2649813361490425,207,answer,125,2,89,7.5,5.13016967126193,16,0,0.8202247191011236,4.146935814487654,answer,175,2,64,6.5,3.790322580645161,8,0,0.828125,3.8474554395653784,answer
588,6,108,6.166666666666667,3.000335176805765,10,0,0.7685185185185185,4.266429683791171,208,answer,109,5,77,4.4,2.766111111111111,16,0,0.8051948051948052,4.012941179662824,answer,147,5,76,4.4,2.735822021116139,11,0,0.8157894736842105,4.02064118050015,answer
597,5,117,6.2,3.267946533490012,9,0,0.7521367521367521,4.326830445628461,209,answer,134,3,92,6.0,4.141728395061729,16,0,0.7608695652173914,4.115135939099648,answer,157,3,83,5.666666666666667,4.109259259259259,15,0,0.7831325301204819,4.0483448549140855,answer
556,7,132,4.714285714285714,3.106984936017194,11,0,0.75,4.4591890430106815,210,answer,125,4,88,6.0,3.980422603824138,20,0,0.7840909090909091,4.1129252192281704,answer,169,4,83,5.25,3.9876336898395723,15,0,0.7710843373493976,4.025338318711657,answer
701,4,117,8.0,3.1396275252525254,9,0,0.7606837606837606,4.282340023654051,211,answer,116,3,75,7.0,3.7487179487179487,13,0,0.8533333333333334,4.066851495105129,answer,165,3,68,6.666666666666667,3.467730294396961,13,0,0.8529411764705882,3.9634569401707758,answer
615,6,131,6.0,3.265726594994888,14,0,0.7251908396946565,4.383148973792264,212,answer,121,3,83,5.333333333333333,4.21508319914117,15,1,0.8313253012048193,4.142254710608335,answer,161,3,87,6.0,4.447222222222222,14,1,0.7931034482758621,4.107227955843338,refuse
608,5,120,6.6,3.500627590860889,13,0,0.7333333333333333,4.322336121151191,213,answer,139,4,93,4.75,3.7553872053872057,14,0,0.7526881720430108,4.1303194642133185,answer,182,4,82,5.25,3.955340557275542,11,0,0.8170731707317073,4.089648579054731,answer
581,4,127,7.25,3.575284090909091,12,0,0.7322834645669292,4.351448540759513,214,answer,119,3,80,5.666666666666667,4.550085251491901,12,0,0.8125,4.066952009116712,answer,154,3,77,6.0,4.290665522501907,12,0,0.7922077922077922,3.998451338669393,refuse
598,4,113,5.75,3.4437182382834557,9,0,0.7610619469026548,4.296282936495591,215,answer,127,3,93,6.0,5.139872286079183,17,0,0.7526881720430108,4.086032736782621,answer,189,3,79,6.0,4.30600845410628,12,0,0.7974683544303798,3.9907503169200353,answer
710,5,120,6.8,2.9430615942028986,12,0,0.7333333333333333,4.321331638878268,216,answer,132,5,80,4.4,3.049157509157509,9,0,0.8,4.0496233296037145,answer,186,5,76,4.6,2.6111229946524066,7,0,0.8552631578947368,4.078923544811736,answer
556,3,94,7.0,3.391941391941392,12,0,0.8085106382978723,4.216891313951329,217,answer,130,3,79,5.0,3.500793650793651,8,0,0.7721518987341772,3.9853702835298135,refuse,184,3,79,5.333333333333333,3.4693307342430146,7,0,0.7974683544303798,4.027089737527869,answer
593,6,126,5.666666666666667,3.3496296296296295,6,0,0.7063492063492064,4.298550393956724,218,refuse,139,4,96,5.25,3.8531624625374623,14,0,0.78125,4.16799903066575,answer,204,3,68,4.666666666666667,3.766955266955267,3,0,0.8382352941176471,3.9430702583906,refuse
602,5,98,6.0,2.698155844155844,13,0,0.7551020408163265,4.161480700033079,219,answer,124,4,80,6.0,3.6276041666666665,13,0,0.75,3.939110650726666,answer,166,4,76,6.0,3.5748282967032967,9,0,0.7763157894736842,3.9339086313977734,answer
660,5,122,6.8,2.9077680026067125,11,0,0.7377049180327869,4.3416346167912145,220,refuse,107,3,71,6.0,4.42755991285403,12,1,0.8169014084507042,3.967216982800608,answer,177,3,85,5.333333333333333,4.170751633986928,11,1,0.8235294117647058,4.139954571912806,answer
616,5,108,6.4,3.07536430960344,3,0,0.7685185185185185,4.281873849875175,221,answer,141,4,91,5.75,4.213644688644688,12,0,0.7252747252747253,4.023073554554218,answer,182,4,90,5.0,3.9767305491990848,10,0,0.7444444444444445,4.057858427324257,answer
610,4,120,8.25,3.3986645001249927,11,0,0.7583333333333333,4.3910739936288365,222,answer,132,4,84,4.75,3.0320353835978837,14,0,0.8095238095238095,4.101783933441702,answer,193,4,89,4.5,2.9977272727272726,11,0,0.8089887640449438,4.168391348251399,refuse
592,4,108,7.25,3.4368179355700303,9,0,0.7685185185185185,4.287525467265358,223,answer,138,4,93,5.25,4.130215097402598,16,0,0.8064516129032258,4.187779919143509,answer,204,3,87,5.666666666666667,4.944065656565657,9,0,0.8275862068965517,4.145111138208205,answer
711,5,118,7.0,3.3026228673287497,18,0,0.7203389830508474,4.277179877190337,224,answer,116,5,76,5.2,3.038179989944696,18,0,0.8157894736842105,4.050237767059034,refuse,146,5,64,5.2,2.6638888888888888,12,0,0.859375,3.9340988371333716,refuse
643,4,115,5.75,3.814484126984127,9,0,0.7217391304347827,4.2911665661450575,225,answer,127,4,86,6.25,4.00889051272683,18,0,0.7209302325581395,3.967480942592101,answer,192,4,79,6.0,3.5605128016118726,13,0,0.7721518987341772,3.9513530157089902,answer
681,5,113,6.0,2.9257936507936506,14,2,0.7345132743362832,4.262583945008637,226,answer,124,5,87,4.4,3.4243650793650793,19,1,0.7701149425287356,4.056187051715309,answer,198,5,87,5.0,3.60933014354067,14,1,0.7931034482758621,4.094403613813786,answer
747,5,116,6.0,2.93797176765443,13,0,0.6982758620689655,4.206686384910466,227,answer,127,5,84,5.0,2.857048180455227,21,0,0.7857142857142857,4.0882884236591295,answer,189,5,74,4.2,2.876970203285993,13,0,0.7837837837837838,3.9481246490748427,refuse
683,5,124,6.2,3.3649221048495095,13,0,0.7661290322580645,4.414057995780665,228,answer,114,4,78,6.0,3.7086466165413534,12,1,0.8333333333333334,4.094470142737312,answer,177,4,80,5.25,3.9727268893387313,10,1,0.825,4.084280688629711,answer
704,5,122,5.6,3.1406746031746033,19,0,0.7213114754098361,4.301752802880936,229,answer,130,3,85,6.0,4.5057654216185625,13,0,0.7764705882352941,4.036757009076314,refuse,193,3,83,6.333333333333333,4.4205495818399045,11,0,0.7831325301204819,4.0198681178103834,refuse
676,5,138,6.4,3.613753987947536,14,0,0.7681159420289855,4.541532410173829,230,answer,136,5,95,4.8,2.882175032175032,15,0,0.7578947368421053,4.137117293693416,refuse,182,3,80,5.666666666666667,4.317965367965368,11,0,0.8375,4.10160936814271,answer
649,5,119,5.8,3.404625744625745,13,0,0.7899159663865546,4.422157281944336,231,answer,150,5,106,5.0,3.1581684981684983,15,0,0.7735849056603774,4.2483096938705165,answer,187,5,106,5.0,3.378993168993169,12,0,0.7641509433962265,4.230295141938645,answer
771,6,116,7.166666666666667,2.957293523469994,26,0,0.7844827586206896,4.364032814786695,232,refuse,125,3,81,6.666666666666667,4.251368363437329,19,1,0.7530864197530864,3.974116014489745,answer,154,3,67,5.666666666666667,3.293939393939394,14,1,0.7761194029850746,3.8196412812467258,answer
631,4,97,6.25,3.302173913043478,15,0,0.8144329896907216,4.281591540936381,233,refuse,127,4,82,5.75,3.534325396825397,15,0,0.7804878048780488,4.038086328418688,answer,176,4,80,5.5,3.466635338345865,13,0,0.775,3.987714481709802,answer
577,5,101,5.2,3.1089928698752227,13,0,0.7920792079207921,4.272840987121442,234,answer,134,4,91,5.5,3.6057918233082704,19,0,0.7912087912087912,4.136716821281575,answer,232,4,88,6.0,3.7497710622710625,15,0,0.7727272727272727,4.059719182557305,refuse
792,5,120,6.6,2.9091764705882355,23,0,0.8,4.448836258670498,235,answer,147,3,98,5.0,3.2151515151515153,15,1,0.7653061224489796,4.169284993007347,answer,238,3,92,5.0,3.3496188496188495,12,1,0.75,4.078996364070849,refuse
732,6,129,5.666666666666667,3.203335587108407,18,0,0.7209302325581395,4.3443464677762735,236,answer,155,4,108,6.5,4.241635610766045,17,1,0.7129629629629629,4.139619529756634,answer,217,4,111,6.5,4.626345648084778,14,1,0.7027027027027027,4.11528913193386,answer
749,8,127,5.0,2.815676490584579,18,0,0.7401574803149606,4.379530536589641,237,answer,159,6,107,4.666666666666667,3.2997043891780735,22,0,0.719626168224299,4.147065300137117,answer,231,5,98,5.2,3.7273024361259655,15,0,0.7346938775510204,4.082651143362497,answer
718,5,182,8.2,4.019215261769731,21,0,0.5989010989010989,4.169908573850628,238,answer,134,4,93,6.25,3.990542958185979,17,0,0.7526881720430108,4.090914744037703,answer,208,4,92,6.0,4.0243287414340045,15,0,0.75,4.075302906749209,answer
667,5,105,5.8,3.2871335200746965,18,0,0.780952380952381,4.271249574769392,239,answer,147,4,102,5.75,4.819007936507937,20,0,0.7941176470588235,4.241944248001586,answer,191,4,97,6.0,4.40914653784219,16,0,0.8041237113402062,4.208406811242325,answer
721,6,121,6.666666666666667,3.1046987780619495,8,0,0.6859504132231405,4.238074892442869,240,answer,133,4,83,5.75,3.320441176470588,12,0,0.7951807228915663,4.042040660409896,refuse,164,4,75,5.5,3.0720996732026142,10,0,0.8133333333333334,3.988385154867191,refuse
669,4,107,6.75,3.2514880952380953,6,0,0.7383177570093458,4.222543744984724,241,answer,125,3,78,6.0,3.3260908681961316,10,0,0.7948717948717948,4.020138745513449,answer,161,3,75,5.666666666666667,3.492531328320802,15,0,0.84,4.048367570291197,answer
601,5,120,6.4,3.3734860248447203,19,0,0.7833333333333333,4.414178899644502,242,answer,125,3,82,5.0,3.7891156462585034,18,0,0.8536585365853658,4.132787718488512,refuse,198,3,81,5.0,2.964975845410628,11,0,0.8518518518518519,4.110675901546213,refuse
724,5,115,5.8,3.2338907522073157,8,0,0.7217391304347827,4.240889645376861,243,answer,131,3,83,6.333333333333333,4.173209408503526,8,1,0.7710843373493976,4.025338318711658,answer,168,3,82,6.0,4.534817170111287,11,1,0.8048780487804879,4.052755161233103,answer
707,4,125,7.0,3.415559246954596,8,0,0.752,4.356544422095378,244,answer,129,2,87,6.5,4.9592572062084255,12,1,0.7931034482758621,4.073434442084019,answer,158,2,81,7.0,4.785070785070785,17,1,0.8148148148148148,4.056349288571789,answer
699,5,118,6.8,3.1170771756978652,10,0,0.7627118644067796,4.335182803212662,245,answer,114,3,73,5.0,4.166666666666667,13,0,0.8493150684931506,4.022081754430882,answer,181,3,81,5.666666666666667,3.9490079365079365,15,0,0.8271604938271605,4.101233670541099,answer
659,4,135,6.5,3.801900584795322,8,0,0.7111111111111111,4.303005739820431,246,answer,107,2,72,6.5,4.073426573426573,13,0,0.8472222222222222,4.004560964429335,answer,153,2,71,6.5,3.8367620751341684,16,0,0.8591549295774648,4.006267528181266,answer
651,4,112,6.75,3.051860064055186,10,0,0.7857142857142857,4.345691944078198,247,answer,113,2,75,6.5,3.9603109656301143,19,0,0.8266666666666667,4.007792032601682,refuse,183,2,73,6.5,4.5514950166112955,19,0,0.8356164383561644,4.003091420717912,answer
728,5,120,6.4,3.167917267917268,10,0,0.725,4.262468259945398,248,refuse,141,5,91,5.0,2.8246610845295055,10,1,0.7692307692307693,4.115732837713416,answer,203,5,89,4.8,2.7497368421052633,9,1,0.8202247191011236,4.174270540876968,answer
677,4,103,6.5,3.069444444444444,10,0,0.7572815533980582,4.1905764258510825,249,answer,147,3,95,6.666666666666667,4.36060606060606,11,1,0.6947368421052632,4.039274757013032,answer,192,3,80,6.0,4.096726190476191,9,0,0.7625,3.9976372910647187,refuse
639,4,122,6.5,3.774368131868132,15,0,0.7622950819672131,4.3606392237350775,250,answer,132,5,94,4.8,2.9774055829228243,24,1,0.776595744680851,4.116226548422122,answer,184,4,82,4.5,2.880650448585231,13,1,0.8414634146341463,4.143666380124786,answer
801,6,122,6.5,2.706921401039048,14,0,0.7377049180327869,4.325982629046261,251,answer,150,4,96,6.5,3.485311059907834,14,1,0.7083333333333334,4.069547062041255,answer,220,4,91,6.25,3.2784391534391535,10,1,0.7362637362637363,4.061307476928802,answer
715,5,122,7.4,3.2356535947712417,17,0,0.7540983606557377,4.363793364766246,252,answer,137,2,91,7.5,4.636631016042781,10,1,0.7362637362637363,4.009855485421942,answer,189,2,84,7.0,5.408700980392156,10,1,0.7261904761904762,3.930174459737983,answer
733,5,121,7.2,2.9788606420152584,11,0,0.7603305785123967,4.335771317556594,253,answer,146,5,98,5.4,3.4378571428571427,13,1,0.7040816326530612,4.059585433672853,answer,202,5,93,5.2,3.2333333333333334,12,1,0.7311827956989247,4.077064541294103,answer
671,4,127,7.25,3.8426608607246084,16,0,0.7165354330708661,4.3104613016206565,254,answer,160,5,108,5.8,3.0415882967607106,17,1,0.7222222222222222,4.193469104283675,answer,203,4,92,5.0,3.0938223938223937,14,1,0.7717391304347826,4.136644243163064,refuse
636,4,106,8.0,3.1116968616968617,16,0,0.7830188679245284,4.266050622814303,255,answer,156,4,104,6.0,3.8566580478345185,15,1,0.7596153846153846,4.213645310935195,answer,188,3,86,6.333333333333333,3.902297702297702,11,1,0.8023255813953488,4.106811234946165,refuse
707,5,117,6.2,3.418169793169793,9,0,0.6752136752136753,4.177518820937518,256,answer,115,3,77,5.333333333333333,4.393405017921147,15,0,0.8051948051948052,4.00965973110158,answer,177,4,75,5.0,3.6820545609548168,9,0,0.7866666666666666,3.959316900076748,answer
547,4,94,6.25,3.1192401960784313,11,0,0.7872340425531915,4.205021976117468,257,refuse,112,4,76,4.75,3.3901960784313725,9,0,0.8421052631578947,4.07983435361592,answer,170,4,70,5.25,3.1870039682539684,9,0,0.8571428571428571,4.028028269953753,refuse
630,8,124,5.125,2.917260285294341,10,0,0.75,4.381455152941959,258,answer,125,4,82,4.75,3.951555023923445,13,0,0.7926829268292683,4.053599325490713,answer,189,4,79,4.75,3.823902821316614,11,0,0.810126582278481,4.0437615462873495,answer
782,6,120,7.333333333333333,2.7996693121693124,17,0,0.7,4.239121653623589,259,refuse,133,4,84,6.0,4.136029411764706,13,0,0.75,4.019266411951473,answer,213,4,84,6.5,3.6890151515151515,10,0,0.7738095238095238,4.05850256511619,answer
723,5,134,6.4,3.6921497584541063,11,0,0.6865671641791045,4.336998978606442,260,answer,170,4,114,6.5,4.518247694334651,20,1,0.7807017543859649,4.321035664799763,refuse,231,4,109,6.25,4.534103044171694,20,1,0.7614678899082569,4.269059905146971,answer
692,5,121,6.8,3.359198209198209,11,0,0.71900826446281,4.306429083055804,261,answer,143,5,95,5.4,3.646199633699634,13,0,0.7578947368421053,4.1186425939939655,answer,227,5,96,5.6,3.632857142857143,16,0,0.7395833333333334,4.082359003264326,answer
646,4,140,7.5,4.205837789661319,14,0,0.65,4.224265524802616,262,answer,148,5,98,5.0,2.9913608130999436,18,0,0.7959183673469388,4.221531470621631,refuse,226,4,94,6.25,4.318275072989821,18,0,0.7872340425531915,4.176262750019618,answer
638,4,110,7.0,3.324602276808159,13,0,0.7454545454545455,4.245015401693202,263,answer,177,5,120,5.6,4.059599471972697,19,0,0.725,4.279668164431407,answer,212,4,98,6.25,4.217194074333801,17,0,0.8061224489795918,4.235677331448385,answer
730,6,114,5.833333333333333,2.992444689813111,6,0,0.6754385964912281,4.161340254594814,264,answer,126,3,79,5.333333333333333,3.536315536315536,10,0,0.7468354430379747,3.956897617981494,answer,187,2,66,6.5,3.569950738916256,11,0,0.7878787878787878,3.8418270228699,answer
665,4,107,6.25,3.3035443722943723,8,0,0.6915887850467289,4.108468299704393,265,answer,119,3,75,6.333333333333333,4.361111111111112,8,0,0.7466666666666667,3.9129264075973733,answer,186,3,65,6.333333333333333,3.238888888888889,5,0,0.7846153846153846,3.82120835506158,answer
640,6,132,5.5,3.3147193245877458,6,1,0.6893939393939394,4.339920239387271,266,answer,128,4,91,5.25,3.601461038961039,12,1,0.8131868131868132,4.213647516605305,answer,293,3,96,5.666666666666667,3.8226120857699804,9,1,0.71875,4.047023999080878,answer
670,5,111,5.2,2.8958730158730157,8,0,0.6576576576576577,4.02010710693693,267,answer,119,2,73,6.5,5.213054187192117,10,0,0.7808219178082192,3.9380043974867585,answer,171,2,59,6.0,4.235221674876847,10,0,0.8305084745762712,3.81907578330894,answer
752,4,128,8.75,3.23109411124711,5,0,0.75,4.395632512193824,268,answer,163,2,110,8.0,6.769788182831661,16,1,0.6727272727272727,4.121448428913473,answer,234,2,101,8.0,6.772667829119442,16,1,0.7227722772277227,4.138948457053114,answer
741,6,120,6.166666666666667,3.0030430046414702,7,1,0.7416666666666667,4.318835133533218,269,answer,123,3,81,7.0,4.4743589743589745,12,0,0.7654320987654321,3.991230759687756,answer,216,3,76,6.333333333333333,4.31,12,0,0.7631578947368421,3.9236991618858754,answer
743,4,154,9.0,3.817601696549065,4,0,0.6493506493506493,4.233748816053777,270,answer,134,3,90,6.0,3.53981981981982,16,0,0.7111111111111111,4.014456076836768,answer,235,2,88,8.0,5.385555555555555,15,0,0.75,4.058932574956556,answer
631,4,128,8.0,3.431048934725405,4,1,0.7265625,4.3484495313256755,271,answer,126,4,86,4.5,3.3248722860791826,8,0,0.8023255813953488,4.125868977973322,answer,221,3,78,6.0,4.175151515151516,7,0,0.7564102564102564,3.9479297201465178,answer
743,7,120,6.0,3.085794317727091,14,0,0.7333333333333333,4.28533146565692,272,answer,133,4,87,5.25,3.803723736218015,13,0,0.735632183908046,4.011827253533554,answer,196,5,86,4.6,3.0720525088946142,10,0,0.7558139534883721,4.0193235440384685,answer
559,4,93,6.5,3.3830823098470155,8,0,0.7634408602150538,4.106877323250671,273,answer,123,4,77,5.5,3.605294705294705,10,0,0.8181818181818182,4.053361787399883,answer,189,4,69,4.75,2.81,8,0,0.855072463768116,3.993011833039145,answer
721,6,113,6.333333333333333,2.902681115181115,13,0,0.7610619469026548,4.3070257972243535,274,answer,144,2,93,7.0,4.2681818181818185,12,1,0.8064516129032258,4.169100441658404,answer,226,2,82,6.0,4.931746031746032,10,0,0.7926829268292683,4.025324178569772,answer
697,5,111,6.6,3.189661835748792,13,0,0.7207207207207207,4.203135705174288,275,answer,135,4,85,5.0,3.083630952380952,14,1,0.8352941176470589,4.169390008590523,answer,196,4,82,4.75,3.353713768115942,16,1,0.8292682926829268,4.109854322537496,answer
676,7,127,5.0,2.798611111111111,14,0,0.7165354330708661,4.333192146686574,276,refuse,135,3,95,4.333333333333333,2.8963963963963963,12,1,0.7789473684210526,4.172538960376114,answer,195,2,87,7.0,4.895758661887694,11,2,0.7816091954022989,4.065439048492671,answer
664,6,116,5.666666666666667,2.957065157065157,10,0,0.7241379310344828,4.2651090208743865,277,answer,169,5,119,6.0,4.423977703455964,14,1,0.7647058823529411,4.372122013148073,answer,211,4,102,5.25,3.5335290144426565,12,2,0.7450980392156863,4.172190111969593,answer
597,5,135,6.2,3.5009029106486733,11,0,0.6814814814814815,4.193744039496955,278,answer,140,3,98,5.666666666666667,4.440961396746216,11,1,0.7755102040816326,4.18906608016575,answer,219,3,90,5.0,4.09035409035409,13,1,0.7888888888888889,4.11773430999873,answer
612,5,108,5.6,3.000425531914894,12,0,0.75,4.244813339877708,279,answer,144,3,104,6.0,4.37034086621106,15,1,0.7980769230769231,4.271051080954896,answer,175,3,93,6.0,4.597022860180755,13,1,0.7526881720430108,4.094136041255832,answer
786,6,113,6.333333333333333,3.0795685795685794,13,0,0.7433628318584071,4.265591007605785,280,refuse,102,4,66,5.0,2.6458333333333335,10,0,0.803030303030303,3.858731837362401,answer,161,4,69,4.25,2.612142857142857,20,0,0.8115942028985508,3.925154858735997,refuse
738,5,107,5.4,2.9492307692307693,18,0,0.7570093457943925,4.222440016278013,281,refuse,138,4,89,6.25,3.4521899668958493,16,0,0.7303370786516854,3.9852932105073013,answer,163,4,81,5.5,3.3277395635673623,16,0,0.7407407407407407,3.9528062313461683,answer
652,7,125,5.714285714285714,3.030345471521942,20,0,0.752,4.4039450503050706,282,answer,134,5,86,5.6,3.036288212169219,21,0,0.7790697674418605,4.085412153136043,answer,174,5,77,5.0,2.732982456140351,20,0,0.7922077922077922,3.9960688702255798,answer
738,5,108,6.6,2.798415055596806,11,0,0.7592592592592593,4.249017290568583,283,answer,115,2,72,7.5,4.041666666666667,16,0,0.8055555555555556,3.961333370045801,answer,178,2,68,7.0,4.074074074074074,16,0,0.8382352941176471,3.967172698101418,answer
727,4,123,6.25,3.355124605124605,18,0,0.7804878048780488,4.417490008073549,284,answer,149,3,98,7.333333333333333,4.486164736164737,19,1,0.7755102040816326,4.208551207766613,answer,175,3,84,6.0,3.732638888888889,19,1,0.7857142857142857,4.065555774791462,answer
798,5,128,5.8,3.354463847791522,19,0,0.7734375,4.461382447132217,285,answer,152,4,102,6.25,3.7447589562140644,22,0,0.7745098039215687,4.2171303641366435,answer,183,4,86,5.25,3.9081105169340464,17,0,0.8023255813953488,4.113700416490425,answer
708,4,123,6.75,3.588998011792129,19,0,0.7560975609756098,4.374044298247503,286,answer,128,3,85,7.0,4.31283422459893,19,0,0.788235294117647,4.087028911245802,answer,157,3,73,6.0,3.5049019607843137,16,0,0.7945205479452054,3.9451721802770536,answer
742,4,113,6.25,3.2079231016731016,15,0,0.8053097345132744,4.401550888779763,287,answer,141,3,93,6.333333333333333,4.662301587301587,23,0,0.7956989247311828,4.175782954020088,refuse,160,3,84,6.0,4.042857142857143,20,0,0.8214285714285714,4.130745726877002,refuse
722,6,107,5.5,2.9155026455026456,17,0,0.794392523364486,4.315764652758052,288,answer,125,3,80,6.0,4.145327145327146,12,1,0.7875,4.05048859796774,answer,185,3,68,5.333333333333333,3.798650472334683,10,1,0.8235294117647058,3.9072939253232333,answer
621,3,97,8.666666666666666,3.403749028749029,14,0,0.8144329896907216,4.28698585169684,289,answer,128,3,80,5.0,3.6031746031746033,17,0,0.8125,4.080898481073851,answer,183,3,66,4.666666666666667,3.5098039215686274,13,0,0.8181818181818182,3.883835942901836,answer
772,4,112,7.5,3.143107769423559,16,0,0.7678571428571429,4.313230917833813,290,answer,128,3,78,7.0,3.7455882352941177,13,0,0.8076923076923077,4.037911750142192,answer,193,3,73,6.333333333333333,4.051747655583973,14,0,0.8356164383561644,3.976933304212645,answer
776,6,116,5.833333333333333,2.8517946174196176,17,0,0.8103448275862069,4.429336761526062,291,answer,153,6,101,5.333333333333333,2.821694509194509,18,0,0.7227722772277227,4.127216385512392,answer,224,5,93,5.8,3.4016161616161615,15,0,0.7526881720430108,4.097789783982615,answer
742,5,122,6.2,3.1046429710640235,15,0,0.7950819672131147,4.4595542213330965,292,answer,150,3,99,6.333333333333333,4.408926875593542,17,1,0.8080808080808081,4.274630735889541,answer,223,3,86,7.333333333333333,4.1456790123456795,16,1,0.813953488372093,4.090354276830547,answer
768,6,120,6.333333333333333,3.0174564105485158,18,0,0.7916666666666666,4.427986157690741,293,answer,156,4,100,5.25,3.9411525974025974,18,0,0.77,4.183938406423444,answer,253,5,90,5.8,3.6166666666666667,11,0,0.8333333333333334,4.197757070107489,answer
750,5,164,7.6,4.628294810603431,18,0,0.6829268292682927,4.362039782920042,294,answer,111,4,72,4.5,2.6206439393939394,16,0,0.8888888888888888,4.087883243859699,refuse,189,3,63,6.333333333333333,3.583178246484698,15,0,0.8412698412698413,3.875067998201164,answer
668,5,115,6.2,3.295419403208877,16,0,0.8173913043478261,4.456978070326126,295,answer,113,4,73,4.5,2.911146723646724,12,0,0.863013698630137,4.05911418255588,answer,227,3,69,5.0,3.8923950146860364,8,0,0.8115942028985508,3.901401729745626,refuse
765,5,118,6.4,3.0093995988431126,16,0,0.711864406779661,4.2635200141949054,296,answer,123,4,76,5.5,3.1239583333333334,16,0,0.7368421052631579,3.8896315480449006,answer,209,4,84,4.5,2.8546365914786964,14,0,0.8214285714285714,4.101783933440703,answer
620,4,98,6.25,3.0882295109755065,13,0,0.7142857142857143,4.11370385078071,297,answer,153,3,96,6.0,4.383510860484545,19,0,0.7395833333333334,4.111124521502199,answer,220,3,92,5.666666666666667,4.562280701754386,19,0,0.7934782608695652,4.139270031941626,answer
730,5,112,6.8,2.8535690235690234,9,0,0.7767857142857143,4.333314315854913,298,answer,117,3,74,6.333333333333333,4.247131341868184,18,1,0.8243243243243243,4.000911291560274,answer,225,3,81,5.666666666666667,3.9855699855699855,15,0,0.8148148148148148,4.053229886853077,answer
733,5,113,6.4,2.895338271785141,12,0,0.7610619469026548,4.294145126160974,299,answer,126,3,80,6.333333333333333,4.601587301587301,19,0,0.7625,3.950763996805632,answer,203,3,81,6.0,4.311869649970337,16,0,0.7901234567901234,3.9844128315314142,answer
666,6,116,6.666666666666667,2.9972194853954814,16,0,0.7327586206896551,4.290592113911434,300,answer,132,2,85,6.0,5.367532467532468,18,1,0.788235294117647,4.070378341859248,answer,197,2,83,7.0,4.831873315363881,18,1,0.7951807228915663,4.040857220581233,answer
731,5,122,6.8,3.2910207336523127,16,0,0.6967213114754098,4.261434772793877,301,answer,135,3,90,5.333333333333333,4.092462347257744,18,0,0.7444444444444445,4.052991498664592,answer,222,4,83,5.0,3.3577382529588413,14,0,0.7710843373493976,4.026172312314571,answer
717,5,123,7.6,3.08256154189658,10,0,0.7723577235772358,4.389569034057572,302,answer,153,4,98,5.5,3.3829980842911875,21,0,0.7551020408163265,4.161480700033078,answer,232,4,95,5.0,3.357776369971492,20,0,0.7894736842105263,4.176115782202386,answer
704,5,114,7.0,2.940570291653883,10,0,0.7631578947368421,4.313719505322656,303,answer,119,3,77,6.333333333333333,4.3009318996415775,14,0,0.8181818181818182,4.034458984410768,answer,219,3,78,6.333333333333333,4.137587587587587,12,0,0.8076923076923077,4.019251290781142,answer
762,4,121,8.25,3.3982533670033668,19,0,0.768595041322314,4.3612934039926055,304,answer,109,4,70,5.0,2.699025974025974,16,0,0.8,3.9241529859693203,answer,134,4,57,3.75,2.448511904761905,12,0,0.8245614035087719,3.7663409850492484,answer
608,5,100,5.8,3.135522138680033,10,0,0.74,4.146037596696126,305,answer,135,4,87,5.75,3.0480145323895322,19,0,0.8160919540229885,4.12157107564635,answer,162,4,77,5.0,3.127199074074074,13,0,0.8181818181818182,4.027663553972268,answer
678,6,121,6.5,3.228704113224237,19,0,0.7851239669421488,4.4089698085109195,306,answer,149,6,96,4.666666666666667,3.310696248196248,16,0,0.8020833333333334,4.189498911271261,answer,173,5,85,4.2,3.108143790849673,13,0,0.8117647058823529,4.074375966252434,answer
654,4,98,6.0,3.226293103448276,14,0,0.7857142857142857,4.161184740471535,307,answer,107,4,66,4.75,2.4273504273504276,14,0,0.803030303030303,3.849755025047151,answer,144,4,67,4.5,2.5989473684210527,16,0,0.8208955223880597,3.890556993126803,answer
